0.4942142421278433,0.2051580111994158,0.18755178380800744,0.3927924533519838,0.3970080289245746,0.3998184126396351,0.10803445634070769,0.3732850840356816,0.07687226044136047,0.2231775303136272
0.3736864596715556,0.0,0.1351730033132911,0.22790260626882528,0.36457496883388496,0.18868859506872376,0.54126868988846,0.200222127774636,0.3967535250833801,0.3621529269656434
0.05277427762422313,0.14596129036609462,0.2323019103350939,0.06618179680443118,0.5230834256051378,0.055817118856610774,0.5186142525450684,0.04393102029259655,0.3835881728578669,0.47202074617413264
0.6875319782409789,0.04877415933499376,0.2646865466840456,0.35182699034949466,0.19223957361323898,0.3189707574920303,0.22529988245118454,0.2944816398342928,0.21774907117338219,0.08652821572400565
0.521083417574637,0.23116868190345594,0.22939248542895585,0.44543060477185553,0.22537959709767788,0.4062227122236313,0.1129529387672834,0.42115591962035426,0.12735986572711744,0.04289185560644658
0.5831741619757337,0.0425031726719018,0.16580066456696826,0.47302329706326746,0.07964558482662679,0.30454225223771075,0.26152853094512546,0.40869417085714577,0.2647194598243974,0.047608658878736845
0.20285156605978777,0.10767698691463311,0.16128106022627192,0.14362140925188363,0.4725910136862852,0.15315449517611093,0.5805805607951553,0.13877672624121073,0.3955449258068743,0.37554107337570874
0.5324702458120949,0.23119514543970313,0.22130150474332358,0.44624441890962013,0.23119514543970313,0.4077691495348107,0.0536592596102253,0.4206858471106396,0.11707474824049156,0.040330327005380605
0.23084618023583348,0.19519393197972795,0.21536000080239384,0.10142596639923092,0.5560559483380655,0.21961444570169042,0.4318261572786048,0.11274278983135987,0.3105744776486517,0.4459509143442695
0.5730603563611667,0.06078872288472044,0.20104603662394518,0.39243553133130715,0.40794931998417855,0.3136001563401854,0.1446898247829023,0.3610913460938732,0.22526654339832597,0.08152654241049746
0.5159358101722982,0.02888835086426424,0.18532468361460744,0.3877120773888096,0.5015761036023423,0.25087252066334736,0.1642074680705546,0.30949391101363793,0.28753200684782304,0.16843091117936518
0.47365044114565796,0.06240062273562621,0.22701940842865914,0.36667794502744155,0.3219079744298177,0.1347061062229391,0.4645379692541062,0.28664667015381307,0.3777713890693307,0.1527329527910089
