@relation trainOne

@attribute m1 numeric
@attribute m2 numeric
@attribute m3 numeric
@attribute m4 numeric
@attribute m5 numeric
@attribute m6 numeric
@attribute m7 numeric
@attribute m8 numeric
@attribute m9 numeric
@attribute m10 numeric
@attribute class {Deer,Cattle,Elk}

@data
0.34848401179354926,0.3651645715936206,0.1041828094954727,0.42055111147282914,0.39076262174010823,0.06975697867323735,0.38450713944431714,0.3342722222775722,0.07390543003699536,0.36727278682187453,Cattle
0.29607319880385513,0.36189562095726074,0.08587827922884517,0.46035805338136815,0.39954516581841065,0.23812367443896892,0.376013877056412,0.28616279154781066,0.07672161064004304,0.3414185055380147,Deer
0.31395228027011135,0.3705495602287494,0.17915448903197137,0.4179432446227638,0.4085410651061638,0.03973314454684219,0.3852462296203617,0.32180353124094196,0.10099382675563276,0.3559461400396381,Elk
0.06283351632675316,0.022928691366119903,0.5706522096227231,0.0,0.013777637140224836,0.5942469129184702,0.01626655044862542,0.06700264525585287,0.5572150619704542,0.036338447560957714,Elk
0.060001131766473106,0.1512804090882275,0.4511504088452375,0.23984097790534623,0.17833226410266487,0.6518797385343388,0.0969805293936914,0.0930282101680305,0.4776916070887529,0.09723879650560796,Deer
0.23420005343979353,0.3773503934383837,0.4654194197682084,0.19271817432092564,0.3466191300604446,0.16601952182314025,0.2593315946511536,0.3695199628538341,0.3437798377067998,0.28162337586564423,Elk
0.3415579085345146,0.3688004943553137,0.10105546300629668,0.4269102561905392,0.3962322008644327,0.04516768808285366,0.38541491201637973,0.33384268623469826,0.04546860626688964,0.36572770236235486,Cattle
0.3392591973133091,0.36893220969772506,0.12785440694278385,0.422268144906917,0.3947731754306331,0.03977097324662082,0.3829249547049558,0.33467634183164874,0.0749980897382751,0.36392720092553815,Cattle
0.127349591363787,0.291058642643089,0.5935179218344879,0.13743581919365588,0.3033378803448699,0.23654750514551232,0.23531262921601317,0.29534706089748736,0.442372244874873,0.2040860246524051,Elk
0.33916632029019395,0.36957651831957666,0.1216790476038342,0.4238441638293282,0.39612635888979997,0.025453814511130532,0.383629072657553,0.3350856150655555,0.0652150741137571,0.3642239817276649,Cattle
0.34224914551609237,0.35830345383901707,0.07414466812483615,0.44967078133143107,0.3968031840108205,0.03515522826888392,0.3928600412678517,0.3145897863964359,0.019376090590231335,0.36662389233888965,Cattle
0.2380026854094252,0.38352963136458984,0.43510063526133735,0.23939985711812573,0.330725859790167,0.1632280331265455,0.24944843015672483,0.41294885053836855,0.32774465933332403,0.27100566394045916,Elk
0.27189483491534494,0.36344053665044956,0.36323225851928775,0.3222189369702437,0.3560496123683367,0.16507555251743836,0.31112296159489183,0.3548745759754506,0.2955104449805961,0.3068229270927963,Deer
0.34207557100334585,0.36301452394283884,0.014110656058936988,0.44626260954359437,0.3985345997195931,0.03429544062577217,0.39188401943485623,0.3213179330636094,0.014110656058920023,0.36719465955504127,Cattle
