0.36256739103803537,0.36944293261625866,0.3294703343899929,0.5317821629136391,0.4498047799087222,0.007805611001183264,0.0,0.06847886238790905,0.14092109243933032,0.3373135929362118,Elk
0.024262807571383167,0.11046745911891413,0.030142873523093017,0.01589023082846908,0.004367806674745733,0.6151401127025609,0.5466152840273603,0.4768246787665789,0.28542202490672586,0.003866921083817286,Cattle
0.23315927743398246,0.3336876821483847,0.23453499044576404,0.44512489263597194,0.33698786257667185,0.38883649256509795,0.3190599840025508,0.3448459158508993,0.23356331364191651,0.202785631435895,Deer
0.08787577936329448,0.13287799174012138,0.051836465954484656,0.2893305424062692,0.1908428630508977,0.5738003023543152,0.5083661575159684,0.4408917387663218,0.2574340764381397,0.05882465681823686,Deer
0.030344758794320918,0.1255419007624752,0.042223944222635465,0.24195731014520072,0.0861480977409056,0.6393657503931726,0.5340366311172453,0.436308144224263,0.1720443732128879,0.040286243338740556,Elk
0.0173722838961286,0.05131385490111563,0.025234549270251934,0.12337372338804677,0.030112860532692534,0.6134572809332768,0.5464830006648995,0.4739399560794945,0.28409129177794246,0.0,Cattle
0.37464238845533065,0.3419906596210459,0.3324864891247843,0.5181577206777704,0.44925745845190757,0.1289362869434364,0.09857956139860062,0.0049536423596205255,0.10008964704014704,0.35416598445887376,Deer
0.2141023629620365,0.4436255898694359,0.27119320232219385,0.5482780357906721,0.35662150137974996,0.3823836810555884,0.26405903919146206,0.05091348598079907,0.0,0.1936141075785013,Elk
0.036981787491117885,0.07319612456873431,0.017418029191413942,0.19351732175714328,0.0970405762496636,0.6078118616170769,0.5377422526912456,0.46413072097207236,0.2673801090299496,0.024372554963463515,Cattle
0.13533444279926785,0.4115225484048596,0.19419873797498644,0.34850114677807215,0.10482254345181784,0.5227307821377533,0.3565696405383984,0.36906769445066545,0.31040122874212095,0.09607575633002584,Elk
0.28648133697801753,0.3965915828604328,0.27796733046774447,0.5583851275129896,0.42177607511882603,0.07499515517486569,0.12691231113987944,0.25274082303326584,0.21709234533256871,0.24688194940445715,Elk
0.2309525567537095,0.35700409293098717,0.22148256353479603,0.5414146214901143,0.3868760262013048,0.3252634035506497,0.23927789638960706,0.3142137743105253,0.17735489318348227,0.1847061685605756,Elk
0.14048169097376087,0.0,0.07524836820526558,0.26636032251297204,0.1829296329567969,0.6074477819582998,0.538865515560744,0.39608540656675423,0.18645903845210265,0.13846310547736565,Deer
0.011358877928411617,0.03366649146535167,0.005115599304200407,0.04392649364015391,0.016176945398053994,0.6362660446324211,0.5671738862757546,0.45656635072660684,0.2480090371233911,0.006175074609937206,Elk
0.3765080299551419,0.34268208225109115,0.3330491215072239,0.5228841333230211,0.4526086718640702,0.1039504434243034,0.06946722164621122,0.01425137365674498,0.09585283248261939,0.3558149703170147,Deer
0.23644844434467838,0.3523836221327168,0.22626004024218974,0.524003681250911,0.3783151579248257,0.3200126280754117,0.23568778299811244,0.35248931205075607,0.17842229433761458,0.1923071764651749,Elk
0.20194631554647624,0.3503840575959243,0.17542361786964603,0.6373325255285219,0.42293652604783505,0.24217128111034072,0.10544054934084965,0.27372931733029554,0.24169356342580228,0.1322839459037742,Elk
0.3700291465973908,0.3604702627422087,0.3329055813672973,0.5322983304074528,0.4541387959165527,0.004756931444466228,0.01905402023210337,0.031187835229956065,0.10788907847623076,0.3460224231546554,Elk
0.21301275718407262,0.4673497217027522,0.29725434039891185,0.6492985248632783,0.4077835104307488,0.007217429225854975,0.06945311493189417,0.1576505329254464,0.026500308718651843,0.17187760439952332,Elk
0.3090719553069522,0.4100316074740936,0.2943520465160733,0.5742046045410768,0.44152967877962424,0.03801555588039102,0.04123755836308407,0.1547270615397721,0.16238319970745946,0.2675660835732478,Elk
